symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BTX,2017-02-23 00:00:00+00:00,5.42,5.42,5.42,5.42,108,10.84,10.84,10.84,10.84,54,0.0,1.0
BTX,2017-02-24 00:00:00+00:00,5.55,5.65,5.44,5.44,20810,11.1,11.3,10.88,10.88,10405,0.0,1.0
BTX,2017-02-27 00:00:00+00:00,6.13,6.19,5.5076,5.56,72849,12.26,12.38,11.0152,11.12,36424,0.0,1.0
BTX,2017-02-28 00:00:00+00:00,5.7344,6.0001,5.4873,6.0,24675,11.4688,12.0002,10.9746,12.0,12337,0.0,1.0
BTX,2017-03-01 00:00:00+00:00,5.5809,5.95,5.52,5.52,23582,11.1618,11.9,11.04,11.04,11791,0.0,1.0
BTX,2017-03-02 00:00:00+00:00,5.82,5.84,5.59,5.59,6277,11.64,11.68,11.18,11.18,3138,0.0,1.0
BTX,2017-03-03 00:00:00+00:00,5.8,5.8,5.65,5.7999,12081,11.6,11.6,11.3,11.5998,6040,0.0,1.0
BTX,2017-03-06 00:00:00+00:00,5.82,5.8844,5.6712,5.7,24410,11.64,11.7688,11.3424,11.4,12205,0.0,1.0
BTX,2017-03-07 00:00:00+00:00,7.2,7.32,6.7703,7.24,62904,14.4,14.64,13.5406,14.48,31452,0.0,1.0
BTX,2017-03-08 00:00:00+00:00,7.4,7.5432,6.98,7.16,18635,14.8,15.0864,13.96,14.32,9317,0.0,1.0
BTX,2017-03-09 00:00:00+00:00,7.11,7.48,7.0,7.3,62168,14.22,14.96,14.0,14.6,31084,0.0,1.0
BTX,2017-03-10 00:00:00+00:00,7.06,7.3374,7.06,7.18,13423,14.12,14.6748,14.12,14.36,6711,0.0,1.0
BTX,2017-03-13 00:00:00+00:00,7.29,7.5,7.045,7.16,56359,14.58,15.0,14.09,14.32,28179,0.0,1.0
BTX,2017-03-14 00:00:00+00:00,7.39,7.53,7.1,7.22,35730,14.78,15.06,14.2,14.44,17865,0.0,1.0
BTX,2017-03-15 00:00:00+00:00,7.52,7.6,7.12,7.38,68944,15.04,15.2,14.24,14.76,34472,0.0,1.0
BTX,2017-03-16 00:00:00+00:00,7.56,7.95,7.27,7.47,45673,15.12,15.9,14.54,14.94,22836,0.0,1.0
BTX,2017-03-17 00:00:00+00:00,7.75,8.16,7.44,7.47,71003,15.5,16.32,14.88,14.94,35501,0.0,1.0
BTX,2017-03-20 00:00:00+00:00,7.865,7.92,7.69,7.69,7430,15.73,15.84,15.38,15.38,3715,0.0,1.0
BTX,2017-03-21 00:00:00+00:00,7.82,8.08,7.78,7.8,4134,15.64,16.16,15.56,15.6,2067,0.0,1.0
BTX,2017-03-22 00:00:00+00:00,7.66,8.08,7.51,7.85,119200,15.32,16.16,15.02,15.7,59600,0.0,1.0
BTX,2017-03-23 00:00:00+00:00,7.88,8.05,7.51,7.51,42850,15.76,16.1,15.02,15.02,21425,0.0,1.0
BTX,2017-03-24 00:00:00+00:00,7.85,7.99,7.7,7.83,9968,15.7,15.98,15.4,15.66,4984,0.0,1.0
BTX,2017-03-27 00:00:00+00:00,7.7216,7.94,7.37,7.76,8163,15.4432,15.88,14.74,15.52,4081,0.0,1.0
BTX,2017-03-28 00:00:00+00:00,8.35,8.8399,7.725,7.8,47389,16.7,17.6798,15.45,15.6,23694,0.0,1.0
BTX,2017-03-29 00:00:00+00:00,8.3,8.49,8.3,8.4,4163,16.6,16.98,16.6,16.8,2081,0.0,1.0
BTX,2017-03-30 00:00:00+00:00,8.43,8.45,8.2505,8.2505,2658,16.86,16.9,16.501,16.501,1329,0.0,1.0
BTX,2017-03-31 00:00:00+00:00,8.6,8.7713,8.35,8.35,6501,17.2,17.5426,16.7,16.7,3250,0.0,1.0
BTX,2017-04-03 00:00:00+00:00,8.39,8.53,8.13,8.53,19101,16.78,17.06,16.26,17.06,9550,0.0,1.0
BTX,2017-04-04 00:00:00+00:00,8.3,8.56,8.15,8.41,33196,16.6,17.12,16.3,16.82,16598,0.0,1.0
BTX,2017-04-05 00:00:00+00:00,8.41,8.75,8.25,8.38,53935,16.82,17.5,16.5,16.76,26967,0.0,1.0
BTX,2017-04-06 00:00:00+00:00,8.43,8.7,8.232,8.33,36283,16.86,17.4,16.464,16.66,18141,0.0,1.0
BTX,2017-04-07 00:00:00+00:00,8.5,8.85,8.36,8.41,75275,17.0,17.7,16.72,16.82,37637,0.0,1.0
BTX,2017-04-10 00:00:00+00:00,8.28,8.725,8.28,8.67,25780,16.56,17.45,16.56,17.34,12890,0.0,1.0
BTX,2017-04-11 00:00:00+00:00,7.95,8.515,7.95,8.31,35903,15.9,17.03,15.9,16.62,17951,0.0,1.0
BTX,2017-04-12 00:00:00+00:00,7.35,8.12,7.23,7.91,39909,14.7,16.24,14.46,15.82,19954,0.0,1.0
BTX,2017-04-13 00:00:00+00:00,7.25,7.5399,7.15,7.33,38696,14.5,15.0798,14.3,14.66,19348,0.0,1.0
BTX,2017-04-17 00:00:00+00:00,7.19,7.35,7.14,7.29,10172,14.38,14.7,14.28,14.58,5086,0.0,1.0
BTX,2017-04-18 00:00:00+00:00,7.1,7.19,7.09,7.15,9897,14.2,14.38,14.18,14.3,4948,0.0,1.0
BTX,2017-04-19 00:00:00+00:00,7.29,7.47,7.181,7.25,14910,14.58,14.94,14.362,14.5,7455,0.0,1.0
BTX,2017-04-20 00:00:00+00:00,7.35,7.44,7.2025,7.28,15016,14.7,14.88,14.405,14.56,7508,0.0,1.0
BTX,2017-04-21 00:00:00+00:00,7.69,7.889,7.02,7.06,35261,15.38,15.778,14.04,14.12,17630,0.0,1.0
BTX,2017-04-24 00:00:00+00:00,7.78,8.3325,7.423,7.44,55500,15.56,16.665,14.846,14.88,27750,0.0,1.0
BTX,2017-04-25 00:00:00+00:00,8.05,8.27,7.6999,7.6999,12899,16.1,16.54,15.3998,15.3998,6449,0.0,1.0
BTX,2017-04-26 00:00:00+00:00,8.0,8.235,8.0,8.05,11219,16.0,16.47,16.0,16.1,5609,0.0,1.0
BTX,2017-04-27 00:00:00+00:00,8.28,8.28,8.02,8.0201,3665,16.56,16.56,16.04,16.0402,1832,0.0,1.0
BTX,2017-04-28 00:00:00+00:00,8.09,8.09,7.95,8.02,5085,16.18,16.18,15.9,16.04,2542,0.0,1.0
BTX,2017-05-01 00:00:00+00:00,8.22,8.31,7.75,7.97,18431,16.44,16.62,15.5,15.94,9215,0.0,1.0
BTX,2017-05-02 00:00:00+00:00,8.23,8.595,8.04,8.04,23931,16.46,17.19,16.08,16.08,11965,0.0,1.0
BTX,2017-05-03 00:00:00+00:00,8.54,8.54,7.851,8.09,18634,17.08,17.08,15.702,16.18,9317,0.0,1.0
BTX,2017-05-04 00:00:00+00:00,8.27,8.6487,7.736,8.55,26516,16.54,17.2974,15.472,17.1,13258,0.0,1.0
BTX,2017-05-05 00:00:00+00:00,8.2,8.594,8.0901,8.45,34448,16.4,17.188,16.1802,16.9,17224,0.0,1.0
BTX,2017-05-08 00:00:00+00:00,8.34,8.3499,7.84,8.3499,31736,16.68,16.6998,15.68,16.6998,15868,0.0,1.0
BTX,2017-05-09 00:00:00+00:00,8.06,8.65,8.06,8.2,42558,16.12,17.3,16.12,16.4,21279,0.0,1.0
BTX,2017-05-10 00:00:00+00:00,7.89,8.35,7.58,8.0,32137,15.78,16.7,15.16,16.0,16068,0.0,1.0
BTX,2017-05-11 00:00:00+00:00,8.095,8.43,8.01,8.08,18986,16.19,16.86,16.02,16.16,9493,0.0,1.0
BTX,2017-05-12 00:00:00+00:00,7.89,8.7,7.38,7.88,13892,15.78,17.4,14.76,15.76,6946,0.0,1.0
BTX,2017-05-15 00:00:00+00:00,7.62,8.308,7.56,7.56,16062,15.24,16.616,15.12,15.12,8031,0.0,1.0
BTX,2017-05-16 00:00:00+00:00,7.44,7.95,7.298,7.73,30274,14.88,15.9,14.596,15.46,15137,0.0,1.0
BTX,2017-05-17 00:00:00+00:00,7.05,7.8,7.05,7.44,34802,14.1,15.6,14.1,14.88,17401,0.0,1.0
BTX,2017-05-18 00:00:00+00:00,7.0,7.38,6.6729,7.24,29657,14.0,14.76,13.3458,14.48,14828,0.0,1.0
BTX,2017-05-19 00:00:00+00:00,7.04,7.3,6.99,7.15,24111,14.08,14.6,13.98,14.3,12055,0.0,1.0
BTX,2017-05-22 00:00:00+00:00,7.3255,7.8635,7.03,7.03,4178,14.651,15.727,14.06,14.06,2089,0.0,1.0
BTX,2017-05-23 00:00:00+00:00,6.93,7.25,6.61,7.25,24973,13.86,14.5,13.22,14.5,12486,0.0,1.0
BTX,2017-05-24 00:00:00+00:00,6.69,7.4,6.65,7.05,33782,13.38,14.8,13.3,14.1,16891,0.0,1.0
BTX,2017-05-25 00:00:00+00:00,7.37,7.37,6.73,6.85,17399,14.74,14.74,13.46,13.7,8699,0.0,1.0
BTX,2017-05-26 00:00:00+00:00,6.94,7.43,6.76,7.43,16997,13.88,14.86,13.52,14.86,8498,0.0,1.0
BTX,2017-05-30 00:00:00+00:00,6.95,7.0,6.7,6.85,21527,13.9,14.0,13.4,13.7,10763,0.0,1.0
BTX,2017-05-31 00:00:00+00:00,6.7,7.08,6.7,7.0,53371,13.4,14.16,13.4,14.0,26685,0.0,1.0
BTX,2017-06-01 00:00:00+00:00,6.7001,7.08,6.413,6.51,59132,13.4002,14.16,12.826,13.02,29566,0.0,1.0
BTX,2017-06-02 00:00:00+00:00,6.7,7.0,6.3059,6.9468,52310,13.4,14.0,12.6118,13.8936,26155,0.0,1.0
BTX,2017-06-05 00:00:00+00:00,6.34,6.96,6.01,6.96,37064,12.68,13.92,12.02,13.92,18532,0.0,1.0
BTX,2017-06-06 00:00:00+00:00,6.0,6.5,5.645,6.3,66310,12.0,13.0,11.29,12.6,33155,0.0,1.0
BTX,2017-06-07 00:00:00+00:00,6.0,6.4,5.9496,6.05,33932,12.0,12.8,11.8992,12.1,16966,0.0,1.0
BTX,2017-06-08 00:00:00+00:00,6.31,6.34,5.783,5.99,6203,12.62,12.68,11.566,11.98,3101,0.0,1.0
BTX,2017-06-09 00:00:00+00:00,6.0,6.17,6.0,6.05,3748,12.0,12.34,12.0,12.1,1874,0.0,1.0
BTX,2017-06-12 00:00:00+00:00,6.14,6.28,5.72,5.95,16609,12.28,12.56,11.44,11.9,8304,0.0,1.0
BTX,2017-06-13 00:00:00+00:00,6.2,6.38,6.054,6.11,20186,12.4,12.76,12.108,12.22,10093,0.0,1.0
BTX,2017-06-14 00:00:00+00:00,6.09,6.395,5.76,6.395,48437,12.18,12.79,11.52,12.79,24218,0.0,1.0
BTX,2017-06-15 00:00:00+00:00,6.11,6.162,5.794,6.0,5626,12.22,12.324,11.588,12.0,2813,0.0,1.0
BTX,2017-06-16 00:00:00+00:00,5.65,6.03,5.65,6.03,16195,11.3,12.06,11.3,12.06,8097,0.0,1.0
BTX,2017-06-19 00:00:00+00:00,5.94,6.15,5.73,5.73,24661,11.88,12.3,11.46,11.46,12330,0.0,1.0
BTX,2017-06-20 00:00:00+00:00,6.0,6.05,5.88,5.91,9877,12.0,12.1,11.76,11.82,4938,0.0,1.0
BTX,2017-06-21 00:00:00+00:00,6.02,6.11,5.95,5.95,7536,12.04,12.22,11.9,11.9,3768,0.0,1.0
BTX,2017-06-22 00:00:00+00:00,6.12,6.15,5.97,6.14,2601,12.24,12.3,11.94,12.28,1300,0.0,1.0
BTX,2017-06-23 00:00:00+00:00,6.6,6.76,6.1648,6.1648,11267,13.2,13.52,12.3296,12.3296,5633,0.0,1.0
BTX,2017-06-26 00:00:00+00:00,6.21,6.52,6.0291,6.52,3179,12.42,13.04,12.0582,13.04,1589,0.0,1.0
BTX,2017-06-27 00:00:00+00:00,6.45,6.45,6.14,6.14,1480,12.9,12.9,12.28,12.28,740,0.0,1.0
BTX,2017-06-28 00:00:00+00:00,6.51,6.6299,6.44,6.44,1693,13.02,13.2598,12.88,12.88,846,0.0,1.0
BTX,2017-06-29 00:00:00+00:00,6.58,6.58,6.2805,6.37,5019,13.16,13.16,12.561,12.74,2509,0.0,1.0
BTX,2017-06-30 00:00:00+00:00,6.8,6.8,6.2,6.46,14568,13.6,13.6,12.4,12.92,7284,0.0,1.0
BTX,2017-07-03 00:00:00+00:00,6.5001,6.75,6.5001,6.75,3003,13.0002,13.5,13.0002,13.5,1501,0.0,1.0
BTX,2017-07-05 00:00:00+00:00,6.64,6.8,6.5,6.8,9067,13.28,13.6,13.0,13.6,4533,0.0,1.0
BTX,2017-07-06 00:00:00+00:00,6.64,6.64,6.64,6.64,47,13.28,13.28,13.28,13.28,23,0.0,1.0
BTX,2017-07-07 00:00:00+00:00,6.62,6.62,6.5,6.53,2287,13.24,13.24,13.0,13.06,1143,0.0,1.0
BTX,2017-07-10 00:00:00+00:00,6.6032,6.6032,6.44,6.44,1440,13.2064,13.2064,12.88,12.88,720,0.0,1.0
BTX,2017-07-11 00:00:00+00:00,6.31,6.54,6.31,6.54,9195,12.62,13.08,12.62,13.08,4597,0.0,1.0
BTX,2017-07-12 00:00:00+00:00,6.59,6.59,6.135,6.518,4025,13.18,13.18,12.27,13.036,2012,0.0,1.0
BTX,2017-07-13 00:00:00+00:00,6.5576,6.6475,6.5576,6.6475,1670,13.1152,13.295,13.1152,13.295,835,0.0,1.0
BTX,2017-07-14 00:00:00+00:00,6.5032,6.5032,6.49,6.5,521,13.0064,13.0064,12.98,13.0,260,0.0,1.0
BTX,2017-07-17 00:00:00+00:00,6.33,6.66,6.33,6.55,2157,12.66,13.32,12.66,13.1,1078,0.0,1.0
BTX,2017-07-18 00:00:00+00:00,6.21,6.77,6.21,6.37,3762,12.42,13.54,12.42,12.74,1881,0.0,1.0
BTX,2017-07-19 00:00:00+00:00,6.51,6.65,6.28,6.49,16641,13.02,13.3,12.56,12.98,8320,0.0,1.0
BTX,2017-07-20 00:00:00+00:00,6.35,6.7046,6.35,6.7046,7272,12.7,13.4092,12.7,13.4092,3636,0.0,1.0
BTX,2017-07-21 00:00:00+00:00,6.35,6.46,6.25,6.46,2764,12.7,12.92,12.5,12.92,1382,0.0,1.0
BTX,2017-07-24 00:00:00+00:00,6.06,6.51,6.06,6.51,6924,12.12,13.02,12.12,13.02,3462,0.0,1.0
BTX,2017-07-25 00:00:00+00:00,6.22,6.6,6.065,6.065,4206,12.44,13.2,12.13,12.13,2103,0.0,1.0
BTX,2017-07-26 00:00:00+00:00,6.22,6.22,6.22,6.22,297,12.44,12.44,12.44,12.44,148,0.0,1.0
BTX,2017-07-27 00:00:00+00:00,6.2741,6.2741,5.9699,6.22,4566,12.5482,12.5482,11.9398,12.44,2283,0.0,1.0
BTX,2017-07-28 00:00:00+00:00,6.21,6.21,6.21,6.21,141,12.42,12.42,12.42,12.42,70,0.0,1.0
BTX,2017-07-31 00:00:00+00:00,6.41,6.7131,6.27,6.7131,10118,12.82,13.4262,12.54,13.4262,5059,0.0,1.0
BTX,2017-08-01 00:00:00+00:00,6.32,6.39,6.24,6.38,2693,12.64,12.78,12.48,12.76,1346,0.0,1.0
BTX,2017-08-02 00:00:00+00:00,6.2,6.8199,6.2,6.35,12186,12.4,13.6398,12.4,12.7,6093,0.0,1.0
BTX,2017-08-03 00:00:00+00:00,7.0,7.0,6.4,6.4,36166,14.0,14.0,12.8,12.8,18083,0.0,1.0
BTX,2017-08-04 00:00:00+00:00,7.11,7.15,6.44,7.1,9611,14.22,14.3,12.88,14.2,4805,0.0,1.0
BTX,2017-08-07 00:00:00+00:00,7.5,7.5,7.18,7.18,10620,15.0,15.0,14.36,14.36,5310,0.0,1.0
BTX,2017-08-08 00:00:00+00:00,7.65,7.65,7.2685,7.49,5753,15.3,15.3,14.537,14.98,2876,0.0,1.0
BTX,2017-08-09 00:00:00+00:00,7.6,7.75,7.54,7.67,3130,15.2,15.5,15.08,15.34,1565,0.0,1.0
BTX,2017-08-10 00:00:00+00:00,7.3101,7.5781,7.15,7.1615,3497,14.6202,15.1562,14.3,14.323,1748,0.0,1.0
BTX,2017-08-11 00:00:00+00:00,7.98,7.98,7.19,7.45,10612,15.96,15.96,14.38,14.9,5306,0.0,1.0
BTX,2017-08-14 00:00:00+00:00,7.54,7.7201,7.3,7.72,7000,15.08,15.4402,14.6,15.44,3500,0.0,1.0
BTX,2017-08-15 00:00:00+00:00,7.63,7.63,7.2041,7.41,8528,15.26,15.26,14.4082,14.82,4264,0.0,1.0
BTX,2017-08-16 00:00:00+00:00,7.59,7.98,7.02,7.5586,8632,15.18,15.96,14.04,15.1172,4316,0.0,1.0
BTX,2017-08-17 00:00:00+00:00,7.92,7.92,7.12,7.121,3225,15.84,15.84,14.24,14.242,1612,0.0,1.0
BTX,2017-08-18 00:00:00+00:00,7.92,7.92,7.9,7.9,434,15.84,15.84,15.8,15.8,217,0.0,1.0
BTX,2017-08-21 00:00:00+00:00,7.9,7.9,7.89,7.89,268,15.8,15.8,15.78,15.78,134,0.0,1.0
BTX,2017-08-22 00:00:00+00:00,7.76,7.7992,7.74,7.75,664,15.52,15.5984,15.48,15.5,332,0.0,1.0
BTX,2017-08-23 00:00:00+00:00,7.49,7.5,7.4632,7.4632,4019,14.98,15.0,14.9264,14.9264,2009,0.0,1.0
BTX,2017-08-24 00:00:00+00:00,7.49,7.49,7.48,7.48,362,14.98,14.98,14.96,14.96,181,0.0,1.0
BTX,2017-08-25 00:00:00+00:00,7.36,7.45,7.1658,7.2,5054,14.72,14.9,14.3316,14.4,2527,0.0,1.0
BTX,2017-08-28 00:00:00+00:00,7.29,7.48,7.124,7.4785,12066,14.58,14.96,14.248,14.957,6033,0.0,1.0
BTX,2017-08-29 00:00:00+00:00,7.38,7.4904,7.1529,7.34,19057,14.76,14.9808,14.3058,14.68,9528,0.0,1.0
BTX,2017-08-30 00:00:00+00:00,7.4,7.41,7.18,7.2223,10488,14.8,14.82,14.36,14.4446,5244,0.0,1.0
BTX,2017-08-31 00:00:00+00:00,7.3,7.43,7.3,7.43,5867,14.6,14.86,14.6,14.86,2933,0.0,1.0
BTX,2017-09-01 00:00:00+00:00,7.37,7.43,7.194,7.26,4373,14.74,14.86,14.388,14.52,2186,0.0,1.0
BTX,2017-09-05 00:00:00+00:00,7.26,7.68,7.09,7.68,5642,14.52,15.36,14.18,15.36,2821,0.0,1.0
BTX,2017-09-06 00:00:00+00:00,7.6,7.6,7.082,7.1636,9999,15.2,15.2,14.164,14.3272,4999,0.0,1.0
BTX,2017-09-07 00:00:00+00:00,6.97,7.435,6.8,7.42,11229,13.94,14.87,13.6,14.84,5614,0.0,1.0
BTX,2017-09-08 00:00:00+00:00,6.76,6.9,6.56,6.76,8384,13.52,13.8,13.12,13.52,4192,0.0,1.0
BTX,2017-09-11 00:00:00+00:00,7.25,7.25,6.72,6.85,10791,14.5,14.5,13.44,13.7,5395,0.0,1.0
BTX,2017-09-12 00:00:00+00:00,6.95,7.18,6.85,7.18,6544,13.9,14.36,13.7,14.36,3272,0.0,1.0
BTX,2017-09-13 00:00:00+00:00,7.0,7.0,6.81,6.91,1034,14.0,14.0,13.62,13.82,517,0.0,1.0
BTX,2017-09-14 00:00:00+00:00,7.0,7.0,6.8093,6.8093,753,14.0,14.0,13.6186,13.6186,376,0.0,1.0
BTX,2017-09-15 00:00:00+00:00,6.44,6.99,6.44,6.9,2339,12.88,13.98,12.88,13.8,1169,0.0,1.0
BTX,2017-09-18 00:00:00+00:00,7.25,7.25,6.64,6.8,5510,14.5,14.5,13.28,13.6,2755,0.0,1.0
BTX,2017-09-19 00:00:00+00:00,6.52,6.93,6.4869,6.93,2652,13.04,13.86,12.9738,13.86,1326,0.0,1.0
BTX,2017-09-20 00:00:00+00:00,6.52,6.52,6.52,6.52,34,13.04,13.04,13.04,13.04,17,0.0,1.0
BTX,2017-09-21 00:00:00+00:00,6.56,6.7099,6.56,6.7099,2124,13.12,13.4198,13.12,13.4198,1062,0.0,1.0
BTX,2017-09-22 00:00:00+00:00,6.57,6.57,6.57,6.57,100,13.14,13.14,13.14,13.14,50,0.0,1.0
BTX,2017-09-25 00:00:00+00:00,6.57,6.57,6.57,6.57,201,13.14,13.14,13.14,13.14,100,0.0,1.0
BTX,2017-09-26 00:00:00+00:00,6.52,6.85,6.3873,6.58,6062,13.04,13.7,12.7746,13.16,3031,0.0,1.0
BTX,2017-09-27 00:00:00+00:00,6.28,6.5531,6.28,6.5,9509,12.56,13.1062,12.56,13.0,4754,0.0,1.0
BTX,2017-09-28 00:00:00+00:00,6.0099,6.4,5.75,6.2,6707,12.0198,12.8,11.5,12.4,3353,0.0,1.0
BTX,2017-09-29 00:00:00+00:00,6.1223,6.88,6.1223,6.48,1405,12.2446,13.76,12.2446,12.96,702,0.0,1.0
BTX,2017-10-02 00:00:00+00:00,6.12,6.16,6.12,6.13,1038,12.24,12.32,12.24,12.26,519,0.0,1.0
BTX,2017-10-03 00:00:00+00:00,6.03,6.715,6.01,6.44,3181,12.06,13.43,12.02,12.88,1590,0.0,1.0
BTX,2017-10-04 00:00:00+00:00,6.33,6.33,6.0812,6.12,6567,12.66,12.66,12.1624,12.24,3283,0.0,1.0
BTX,2017-10-05 00:00:00+00:00,6.21,6.21,6.21,6.21,186,12.42,12.42,12.42,12.42,93,0.0,1.0
BTX,2017-10-06 00:00:00+00:00,6.201,6.201,6.201,6.201,182,12.402,12.402,12.402,12.402,91,0.0,1.0
BTX,2017-10-09 00:00:00+00:00,6.2,6.2,6.1,6.1,1551,12.4,12.4,12.2,12.2,775,0.0,1.0
BTX,2017-10-10 00:00:00+00:00,6.1615,6.4812,6.1615,6.42,8899,12.323,12.9624,12.323,12.84,4449,0.0,1.0
BTX,2017-10-11 00:00:00+00:00,6.1615,6.1615,6.1615,6.1615,275,12.323,12.323,12.323,12.323,137,0.0,1.0
BTX,2017-10-12 00:00:00+00:00,6.3,6.59,6.2,6.2,1318,12.6,13.18,12.4,12.4,659,0.0,1.0
BTX,2017-10-13 00:00:00+00:00,6.4261,6.54,6.16,6.16,4279,12.8522,13.08,12.32,12.32,2139,0.0,1.0
BTX,2017-10-16 00:00:00+00:00,6.26,6.388,6.1,6.388,4922,12.52,12.776,12.2,12.776,2461,0.0,1.0
BTX,2017-10-17 00:00:00+00:00,6.15,6.38,6.1001,6.25,14577,12.3,12.76,12.2002,12.5,7288,0.0,1.0
BTX,2017-10-18 00:00:00+00:00,6.2881,6.2881,6.1,6.1,529,12.5762,12.5762,12.2,12.2,264,0.0,1.0
BTX,2017-10-19 00:00:00+00:00,6.13,6.2,6.0,6.11,15850,12.26,12.4,12.0,12.22,7925,0.0,1.0
BTX,2017-10-20 00:00:00+00:00,5.93,6.17,5.81,6.17,4694,11.86,12.34,11.62,12.34,2347,0.0,1.0
BTX,2017-10-23 00:00:00+00:00,6.15,6.16,6.02,6.0316,8775,12.3,12.32,12.04,12.0632,4387,0.0,1.0
BTX,2017-10-24 00:00:00+00:00,6.08,6.15,6.08,6.12,4506,12.16,12.3,12.16,12.24,2253,0.0,1.0
BTX,2017-10-25 00:00:00+00:00,5.8874,6.12,5.8874,6.12,701,11.7748,12.24,11.7748,12.24,350,0.0,1.0
BTX,2017-10-26 00:00:00+00:00,5.8874,5.8874,5.8874,5.8874,85,11.7748,11.7748,11.7748,11.7748,42,0.0,1.0
BTX,2017-10-27 00:00:00+00:00,5.5999,5.8399,5.555,5.8,33054,11.1998,11.6798,11.11,11.6,16527,0.0,1.0
BTX,2017-10-30 00:00:00+00:00,5.6724,5.8,5.6269,5.6269,2593,11.3448,11.6,11.2538,11.2538,1296,0.0,1.0
BTX,2017-10-31 00:00:00+00:00,6.0144,6.02,5.7,5.7,580,12.0288,12.04,11.4,11.4,290,0.0,1.0
BTX,2017-11-01 00:00:00+00:00,5.9148,5.9148,5.45,5.61,1569,11.8296,11.8296,10.9,11.22,784,0.0,1.0
BTX,2017-11-02 00:00:00+00:00,5.86,5.9224,5.75,5.75,7387,11.72,11.8448,11.5,11.5,3693,0.0,1.0
BTX,2017-11-03 00:00:00+00:00,5.851,5.9,5.84,5.9,3519,11.702,11.8,11.68,11.8,1759,0.0,1.0
BTX,2017-11-06 00:00:00+00:00,5.59,5.84,5.59,5.83,1382,11.18,11.68,11.18,11.66,691,0.0,1.0
BTX,2017-11-07 00:00:00+00:00,5.53,5.53,5.53,5.53,200,11.06,11.06,11.06,11.06,100,0.0,1.0
BTX,2017-11-08 00:00:00+00:00,5.5312,5.5312,5.5312,5.5312,69,11.0624,11.0624,11.0624,11.0624,34,0.0,1.0
BTX,2017-11-09 00:00:00+00:00,5.9999,5.9999,5.9999,5.9999,112,11.9998,11.9998,11.9998,11.9998,56,0.0,1.0
BTX,2017-11-10 00:00:00+00:00,5.4501,5.5511,5.4501,5.5511,551,10.9002,11.1022,10.9002,11.1022,275,0.0,1.0
BTX,2017-11-13 00:00:00+00:00,5.56,5.75,5.56,5.75,10207,11.12,11.5,11.12,11.5,5103,0.0,1.0
BTX,2017-11-14 00:00:00+00:00,5.75,5.7615,5.45,5.45,7050,11.5,11.523,10.9,10.9,3525,0.0,1.0
BTX,2017-11-15 00:00:00+00:00,5.75,5.75,5.75,5.75,1920,11.5,11.5,11.5,11.5,960,0.0,1.0
BTX,2017-11-16 00:00:00+00:00,5.67,5.8989,5.6,5.67,7212,11.34,11.7978,11.2,11.34,3606,0.0,1.0
BTX,2017-11-17 00:00:00+00:00,5.52,6.0279,5.52,5.75,6245,11.04,12.0558,11.04,11.5,3122,0.0,1.0
BTX,2017-11-20 00:00:00+00:00,5.52,5.54,5.52,5.53,2159,11.04,11.08,11.04,11.06,1079,0.0,1.0
BTX,2017-11-21 00:00:00+00:00,5.52,5.78,5.52,5.78,5273,11.04,11.56,11.04,11.56,2636,0.0,1.0
BTX,2017-11-22 00:00:00+00:00,5.5,5.52,5.5,5.51,3508,11.0,11.04,11.0,11.02,1754,0.0,1.0
BTX,2017-11-24 00:00:00+00:00,5.5,5.5,5.5,5.5,0,11.0,11.0,11.0,11.0,0,0.0,1.0
BTX,2017-11-27 00:00:00+00:00,5.56,5.5601,5.2276,5.5,7666,11.12,11.1202,10.4552,11.0,3833,0.0,1.0
BTX,2017-11-28 00:00:00+00:00,5.17,5.48,5.0,5.15,13101,10.34,10.96,10.0,10.3,6550,0.0,1.0
BTX,2017-11-29 00:00:00+00:00,5.1,5.47,5.0,5.47,11463,10.2,10.94,10.0,10.94,5731,0.0,1.0
BTX,2017-11-30 00:00:00+00:00,4.8,5.18,4.46,5.05,7523,9.6,10.36,8.92,10.1,3761,0.0,1.0
BTX,2017-12-01 00:00:00+00:00,4.92,5.19,4.92,4.93,1559,9.84,10.38,9.84,9.86,779,0.0,1.0
BTX,2017-12-04 00:00:00+00:00,5.0,5.134,4.84,5.0,5594,10.0,10.268,9.68,10.0,2797,0.0,1.0
BTX,2017-12-05 00:00:00+00:00,4.7,4.86,4.7,4.86,4990,9.4,9.72,9.4,9.72,2495,0.0,1.0
BTX,2017-12-06 00:00:00+00:00,4.14,4.75,4.03,4.62,17023,8.28,9.5,8.06,9.24,8511,0.0,1.0
BTX,2017-12-07 00:00:00+00:00,3.91,4.199,3.01,3.86,62159,7.82,8.398,6.02,7.72,31079,0.0,1.0
BTX,2017-12-08 00:00:00+00:00,3.94,3.94,3.83,3.83,939,7.88,7.88,7.66,7.66,469,0.0,1.0
BTX,2017-12-11 00:00:00+00:00,3.76,3.9,3.7,3.9,7824,7.52,7.8,7.4,7.8,3912,0.0,1.0
BTX,2017-12-12 00:00:00+00:00,4.02,4.02,3.59,3.71,2576,8.04,8.04,7.18,7.42,1288,0.0,1.0
BTX,2017-12-13 00:00:00+00:00,3.98,4.0,3.84,3.84,2512,7.96,8.0,7.68,7.68,1256,0.0,1.0
