symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TTWO,2016-10-14 00:00:00+00:00,42.69,43.9699,42.65,42.87,4097252,42.69,43.9699,42.65,42.87,4097252,0.0,1.0
TTWO,2016-10-17 00:00:00+00:00,44.85,45.8465,44.5,44.5,7107579,44.85,45.8465,44.5,44.5,7107579,0.0,1.0
TTWO,2016-10-18 00:00:00+00:00,45.09,45.71,44.31,45.47,3339066,45.09,45.71,44.31,45.47,3339066,0.0,1.0
TTWO,2016-10-19 00:00:00+00:00,44.22,45.48,44.07,45.06,1295942,44.22,45.48,44.07,45.06,1295942,0.0,1.0
TTWO,2016-10-20 00:00:00+00:00,44.98,45.06,43.93,44.16,1556557,44.98,45.06,43.93,44.16,1556557,0.0,1.0
TTWO,2016-10-21 00:00:00+00:00,44.99,45.08,44.38,44.83,1356449,44.99,45.08,44.38,44.83,1356449,0.0,1.0
TTWO,2016-10-24 00:00:00+00:00,45.91,45.94,45.25,45.47,1393675,45.91,45.94,45.25,45.47,1393675,0.0,1.0
TTWO,2016-10-25 00:00:00+00:00,45.88,46.22,45.45,45.81,1352266,45.88,46.22,45.45,45.81,1352266,0.0,1.0
TTWO,2016-10-26 00:00:00+00:00,45.31,45.95,45.14,45.8,1539891,45.31,45.95,45.14,45.8,1539891,0.0,1.0
TTWO,2016-10-27 00:00:00+00:00,45.1,45.88,44.99,45.47,787773,45.1,45.88,44.99,45.47,787773,0.0,1.0
TTWO,2016-10-28 00:00:00+00:00,44.71,45.12,44.28,45.07,1750160,44.71,45.12,44.28,45.07,1750160,0.0,1.0
TTWO,2016-10-31 00:00:00+00:00,44.39,45.095,43.98,44.99,2282941,44.39,45.095,43.98,44.99,2282941,0.0,1.0
TTWO,2016-11-01 00:00:00+00:00,43.93,44.6,43.86,44.29,1558403,43.93,44.6,43.86,44.29,1558403,0.0,1.0
TTWO,2016-11-02 00:00:00+00:00,44.8,45.15,43.33,43.67,3733366,44.8,45.15,43.33,43.67,3733366,0.0,1.0
TTWO,2016-11-03 00:00:00+00:00,48.29,49.99,47.17,49.22,6071186,48.29,49.99,47.17,49.22,6071186,0.0,1.0
TTWO,2016-11-04 00:00:00+00:00,48.3,48.87,47.6401,48.29,2265301,48.3,48.87,47.6401,48.29,2265301,0.0,1.0
TTWO,2016-11-07 00:00:00+00:00,49.57,50.19,48.585,49.04,3237022,49.57,50.19,48.585,49.04,3237022,0.0,1.0
TTWO,2016-11-08 00:00:00+00:00,49.22,49.72,49.04,49.32,1482894,49.22,49.72,49.04,49.32,1482894,0.0,1.0
TTWO,2016-11-09 00:00:00+00:00,49.0,49.35,48.09,48.71,1542399,49.0,49.35,48.09,48.71,1542399,0.0,1.0
TTWO,2016-11-10 00:00:00+00:00,46.94,49.46,45.87,49.46,2750275,46.94,49.46,45.87,49.46,2750275,0.0,1.0
TTWO,2016-11-11 00:00:00+00:00,47.95,48.45,46.47,48.04,1704648,47.95,48.45,46.47,48.04,1704648,0.0,1.0
TTWO,2016-11-14 00:00:00+00:00,46.49,48.42,46.42,48.42,1601683,46.49,48.42,46.42,48.42,1601683,0.0,1.0
TTWO,2016-11-15 00:00:00+00:00,46.51,47.5,46.411,47.0,1648091,46.51,47.5,46.411,47.0,1648091,0.0,1.0
TTWO,2016-11-16 00:00:00+00:00,46.47,46.747,46.05,46.28,1767103,46.47,46.747,46.05,46.28,1767103,0.0,1.0
TTWO,2016-11-17 00:00:00+00:00,48.63,48.74,46.7,46.7,7124743,48.63,48.74,46.7,46.7,7124743,0.0,1.0
TTWO,2016-11-18 00:00:00+00:00,47.64,49.21,47.33,48.66,1690005,47.64,49.21,47.33,48.66,1690005,0.0,1.0
TTWO,2016-11-21 00:00:00+00:00,48.03,48.38,47.57,47.57,954136,48.03,48.38,47.57,47.57,954136,0.0,1.0
TTWO,2016-11-22 00:00:00+00:00,47.28,48.1387,46.96,48.05,1229545,47.28,48.1387,46.96,48.05,1229545,0.0,1.0
TTWO,2016-11-23 00:00:00+00:00,48.48,48.595,47.16,47.42,1219706,48.48,48.595,47.16,47.42,1219706,0.0,1.0
TTWO,2016-11-25 00:00:00+00:00,48.81,49.19,48.57,48.57,386399,48.81,49.19,48.57,48.57,386399,0.0,1.0
TTWO,2016-11-28 00:00:00+00:00,48.48,49.21,48.3101,49.21,877830,48.48,49.21,48.3101,49.21,877830,0.0,1.0
TTWO,2016-11-29 00:00:00+00:00,50.09,50.54,48.44,48.59,2841613,50.09,50.54,48.44,48.59,2841613,0.0,1.0
TTWO,2016-11-30 00:00:00+00:00,49.23,50.33,48.99,50.05,2348044,49.23,50.33,48.99,50.05,2348044,0.0,1.0
TTWO,2016-12-01 00:00:00+00:00,47.23,49.17,46.9645,49.0,1658579,47.23,49.17,46.9645,49.0,1658579,0.0,1.0
TTWO,2016-12-02 00:00:00+00:00,47.46,48.04,46.27,47.01,1126016,47.46,48.04,46.27,47.01,1126016,0.0,1.0
TTWO,2016-12-05 00:00:00+00:00,48.41,48.57,47.48,47.48,994531,48.41,48.57,47.48,47.48,994531,0.0,1.0
TTWO,2016-12-06 00:00:00+00:00,48.0,48.74,47.56,48.42,1368229,48.0,48.74,47.56,48.42,1368229,0.0,1.0
TTWO,2016-12-07 00:00:00+00:00,49.02,49.14,48.0,48.04,798989,49.02,49.14,48.0,48.04,798989,0.0,1.0
TTWO,2016-12-08 00:00:00+00:00,49.66,49.99,49.16,49.25,909877,49.66,49.99,49.16,49.25,909877,0.0,1.0
TTWO,2016-12-09 00:00:00+00:00,49.78,50.56,49.3,49.91,796344,49.78,50.56,49.3,49.91,796344,0.0,1.0
TTWO,2016-12-12 00:00:00+00:00,50.03,50.16,49.5,49.76,996454,50.03,50.16,49.5,49.76,996454,0.0,1.0
TTWO,2016-12-13 00:00:00+00:00,50.85,51.23,49.5332,50.03,2558814,50.85,51.23,49.5332,50.03,2558814,0.0,1.0
TTWO,2016-12-14 00:00:00+00:00,49.91,51.03,49.84,50.71,1182324,49.91,51.03,49.84,50.71,1182324,0.0,1.0
TTWO,2016-12-15 00:00:00+00:00,50.46,51.34,49.27,50.15,1144829,50.46,51.34,49.27,50.15,1144829,0.0,1.0
TTWO,2016-12-16 00:00:00+00:00,49.25,50.7,49.15,50.36,1498553,49.25,50.7,49.15,50.36,1498553,0.0,1.0
TTWO,2016-12-19 00:00:00+00:00,49.09,49.62,48.64,49.14,946696,49.09,49.62,48.64,49.14,946696,0.0,1.0
TTWO,2016-12-20 00:00:00+00:00,49.92,49.96,48.84,49.09,680898,49.92,49.96,48.84,49.09,680898,0.0,1.0
TTWO,2016-12-21 00:00:00+00:00,49.75,50.57,49.47,50.09,658166,49.75,50.57,49.47,50.09,658166,0.0,1.0
TTWO,2016-12-22 00:00:00+00:00,49.25,49.88,49.17,49.88,354086,49.25,49.88,49.17,49.88,354086,0.0,1.0
TTWO,2016-12-23 00:00:00+00:00,49.88,49.94,49.22,49.22,343400,49.88,49.94,49.22,49.22,343400,0.0,1.0
TTWO,2016-12-27 00:00:00+00:00,49.73,50.53,49.45,50.14,1199168,49.73,50.53,49.45,50.14,1199168,0.0,1.0
TTWO,2016-12-28 00:00:00+00:00,49.25,50.25,48.92,49.82,904697,49.25,50.25,48.92,49.82,904697,0.0,1.0
TTWO,2016-12-29 00:00:00+00:00,49.58,49.67,48.96,49.25,418227,49.58,49.67,48.96,49.25,418227,0.0,1.0
TTWO,2016-12-30 00:00:00+00:00,49.29,49.79,48.85,49.79,835279,49.29,49.79,48.85,49.79,835279,0.0,1.0
TTWO,2017-01-03 00:00:00+00:00,49.22,50.04,48.58,49.35,1074899,49.22,50.04,48.58,49.35,1074899,0.0,1.0
TTWO,2017-01-04 00:00:00+00:00,50.14,50.29,49.36,49.44,862294,50.14,50.29,49.36,49.44,862294,0.0,1.0
TTWO,2017-01-05 00:00:00+00:00,49.36,50.69,49.36,50.12,779278,49.36,50.69,49.36,50.12,779278,0.0,1.0
TTWO,2017-01-06 00:00:00+00:00,49.95,50.34,49.32,49.4,1131058,49.95,50.34,49.32,49.4,1131058,0.0,1.0
TTWO,2017-01-09 00:00:00+00:00,50.46,50.67,49.59,49.87,1180622,50.46,50.67,49.59,49.87,1180622,0.0,1.0
TTWO,2017-01-10 00:00:00+00:00,50.81,51.05,50.06,50.32,632602,50.81,51.05,50.06,50.32,632602,0.0,1.0
TTWO,2017-01-11 00:00:00+00:00,51.11,51.81,50.67,50.95,894927,51.11,51.81,50.67,50.95,894927,0.0,1.0
TTWO,2017-01-12 00:00:00+00:00,50.87,51.2,50.31,50.94,626608,50.87,51.2,50.31,50.94,626608,0.0,1.0
TTWO,2017-01-13 00:00:00+00:00,51.61,51.73,50.51,50.62,874557,51.61,51.73,50.51,50.62,874557,0.0,1.0
TTWO,2017-01-17 00:00:00+00:00,51.4,51.7,51.0,51.54,773654,51.4,51.7,51.0,51.54,773654,0.0,1.0
TTWO,2017-01-18 00:00:00+00:00,51.79,51.85,51.35,51.6,612995,51.79,51.85,51.35,51.6,612995,0.0,1.0
