symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
UBER,2020-02-10 00:00:00+00:00,40.01,41.34,39.96,40.65,60598515,40.01,41.34,39.96,40.65,60598515,0.0,1.0
UBER,2020-02-11 00:00:00+00:00,41.27,41.465,40.05,40.25,33815421,41.27,41.465,40.05,40.25,33815421,0.0,1.0
UBER,2020-02-12 00:00:00+00:00,41.25,41.86,41.065,41.5,26356665,41.25,41.86,41.065,41.5,26356665,0.0,1.0
UBER,2020-02-13 00:00:00+00:00,40.09,41.55,40.0,40.93,23825097,40.09,41.55,40.0,40.93,23825097,0.0,1.0
UBER,2020-02-14 00:00:00+00:00,39.66,40.31,38.7,40.02,31982524,39.66,40.31,38.7,40.02,31982524,0.0,1.0
UBER,2020-02-18 00:00:00+00:00,40.18,40.27,39.45,39.49,22149337,40.18,40.27,39.45,39.49,22149337,0.0,1.0
UBER,2020-02-19 00:00:00+00:00,41.05,41.23,40.115,40.42,23262355,41.05,41.23,40.115,40.42,23262355,0.0,1.0
UBER,2020-02-20 00:00:00+00:00,40.92,41.19,39.85,41.0,25424555,40.92,41.19,39.85,41.0,25424555,0.0,1.0
UBER,2020-02-21 00:00:00+00:00,40.72,40.89,40.05,40.89,20595487,40.72,40.89,40.05,40.89,20595487,0.0,1.0
UBER,2020-02-24 00:00:00+00:00,38.31,39.14,37.75,38.21,37065964,38.31,39.14,37.75,38.21,37065964,0.0,1.0
UBER,2020-02-25 00:00:00+00:00,35.89,39.15,35.5,38.9,49225946,35.89,39.15,35.5,38.9,49225946,0.0,1.0
UBER,2020-02-26 00:00:00+00:00,34.45,36.165,33.89,35.53,44051428,34.45,36.165,33.89,35.53,44051428,0.0,1.0
UBER,2020-02-27 00:00:00+00:00,32.45,34.16,30.67,32.03,66508155,32.45,34.16,30.67,32.03,66508155,0.0,1.0
UBER,2020-02-28 00:00:00+00:00,33.87,34.29,31.0,31.81,52040185,33.87,34.29,31.0,31.81,52040185,0.0,1.0
UBER,2020-03-02 00:00:00+00:00,32.85,34.08,31.74,34.05,46608585,32.85,34.08,31.74,34.05,46608585,0.0,1.0
UBER,2020-03-03 00:00:00+00:00,33.04,34.18,31.9,34.02,35155000,33.04,34.18,31.9,34.02,35155000,0.0,1.0
UBER,2020-03-04 00:00:00+00:00,34.53,35.34,32.28,33.93,44710637,34.53,35.34,32.28,33.93,44710637,0.0,1.0
UBER,2020-03-05 00:00:00+00:00,32.21,33.57,31.97,33.47,32731840,32.21,33.57,31.97,33.47,32731840,0.0,1.0
UBER,2020-03-06 00:00:00+00:00,31.68,32.41,30.45,31.23,34789937,31.68,32.41,30.45,31.23,34789937,0.0,1.0
UBER,2020-03-09 00:00:00+00:00,28.17,30.32,28.15,28.5,37236153,28.17,30.32,28.15,28.5,37236153,0.0,1.0
UBER,2020-03-10 00:00:00+00:00,28.97,29.86,27.0,29.47,36270126,28.97,29.86,27.0,29.47,36270126,0.0,1.0
UBER,2020-03-11 00:00:00+00:00,26.24,28.14,25.61,27.91,43058814,26.24,28.14,25.61,27.91,43058814,0.0,1.0
UBER,2020-03-12 00:00:00+00:00,22.61,24.69,22.11,23.26,53895194,22.61,24.69,22.11,23.26,53895194,0.0,1.0
UBER,2020-03-13 00:00:00+00:00,22.6,24.81,21.13,24.01,53690849,22.6,24.81,21.13,24.01,53690849,0.0,1.0
UBER,2020-03-16 00:00:00+00:00,20.29,21.49,19.1,20.15,56866479,20.29,21.49,19.1,20.15,56866479,0.0,1.0
UBER,2020-03-17 00:00:00+00:00,18.91,20.31,18.01,20.18,59930692,18.91,20.31,18.01,20.18,59930692,0.0,1.0
UBER,2020-03-18 00:00:00+00:00,14.82,17.8,13.71,17.76,78112230,14.82,17.8,13.71,17.76,78112230,0.0,1.0
UBER,2020-03-19 00:00:00+00:00,20.49,21.26,15.7,15.96,83667577,20.49,21.26,15.7,15.96,83667577,0.0,1.0
UBER,2020-03-20 00:00:00+00:00,21.33,23.89,20.61,22.53,76438637,21.33,23.89,20.61,22.53,76438637,0.0,1.0
UBER,2020-03-23 00:00:00+00:00,22.4,22.73,19.73,21.07,47716018,22.4,22.73,19.73,21.07,47716018,0.0,1.0
UBER,2020-03-24 00:00:00+00:00,26.39,26.84,23.59,24.41,58375504,26.39,26.84,23.59,24.41,58375504,0.0,1.0
UBER,2020-03-25 00:00:00+00:00,26.19,28.45,25.3104,26.18,52437472,26.19,28.45,25.3104,26.18,52437472,0.0,1.0
UBER,2020-03-26 00:00:00+00:00,28.12,28.44,25.78,26.6,41329026,28.12,28.44,25.78,26.6,41329026,0.0,1.0
UBER,2020-03-27 00:00:00+00:00,27.28,28.03,25.07,25.82,40248566,27.28,28.03,25.07,25.82,40248566,0.0,1.0
UBER,2020-03-30 00:00:00+00:00,27.83,28.39,25.31,26.33,37712465,27.83,28.39,25.31,26.33,37712465,0.0,1.0
UBER,2020-03-31 00:00:00+00:00,27.92,28.25,26.92,27.75,43010169,27.92,28.25,26.92,27.75,43010169,0.0,1.0
UBER,2020-04-01 00:00:00+00:00,25.42,26.767,24.8101,26.5,38443790,25.42,26.767,24.8101,26.5,38443790,0.0,1.0
UBER,2020-04-02 00:00:00+00:00,23.68,25.2,23.0,25.01,35810055,23.68,25.2,23.0,25.01,35810055,0.0,1.0
UBER,2020-04-03 00:00:00+00:00,22.82,23.79,21.67,23.73,40545236,22.82,23.79,21.67,23.73,40545236,0.0,1.0
UBER,2020-04-06 00:00:00+00:00,25.99,26.09,23.93,24.13,34662085,25.99,26.09,23.93,24.13,34662085,0.0,1.0
UBER,2020-04-07 00:00:00+00:00,25.74,28.11,25.5,27.95,36396389,25.74,28.11,25.5,27.95,36396389,0.0,1.0
UBER,2020-04-08 00:00:00+00:00,26.94,27.8781,25.79,26.0,36136372,26.94,27.8781,25.79,26.0,36136372,0.0,1.0
UBER,2020-04-09 00:00:00+00:00,27.11,28.89,26.46,27.88,36154240,27.11,28.89,26.46,27.88,36154240,0.0,1.0
UBER,2020-04-13 00:00:00+00:00,27.99,28.08,26.47,27.04,24653803,27.99,28.08,26.47,27.04,24653803,0.0,1.0
UBER,2020-04-14 00:00:00+00:00,27.75,28.77,27.013,28.0,32605391,27.75,28.77,27.013,28.0,32605391,0.0,1.0
UBER,2020-04-15 00:00:00+00:00,27.41,27.79,26.44,26.82,18689359,27.41,27.79,26.44,26.82,18689359,0.0,1.0
UBER,2020-04-16 00:00:00+00:00,27.03,28.05,26.46,27.21,23550290,27.03,28.05,26.46,27.21,23550290,0.0,1.0
UBER,2020-04-17 00:00:00+00:00,28.0,28.79,27.26,28.69,34116449,28.0,28.79,27.26,28.69,34116449,0.0,1.0
UBER,2020-04-20 00:00:00+00:00,28.19,28.76,26.9,27.07,32191321,28.19,28.76,26.9,27.07,32191321,0.0,1.0
UBER,2020-04-21 00:00:00+00:00,27.19,28.15,26.6,27.5,20955917,27.19,28.15,26.6,27.5,20955917,0.0,1.0
UBER,2020-04-22 00:00:00+00:00,28.24,28.56,27.51,27.97,21198728,28.24,28.56,27.51,27.97,21198728,0.0,1.0
UBER,2020-04-23 00:00:00+00:00,28.33,29.25,28.2414,28.75,26972536,28.33,29.25,28.2414,28.75,26972536,0.0,1.0
UBER,2020-04-24 00:00:00+00:00,29.49,29.59,28.14,28.51,20634779,29.49,29.59,28.14,28.51,20634779,0.0,1.0
UBER,2020-04-27 00:00:00+00:00,30.08,30.49,29.4112,29.74,31688505,30.08,30.49,29.4112,29.74,31688505,0.0,1.0
UBER,2020-04-28 00:00:00+00:00,30.12,31.83,29.36,31.0,27368674,30.12,31.83,29.36,31.0,27368674,0.0,1.0
UBER,2020-04-29 00:00:00+00:00,31.37,32.0,30.33,31.0,28267855,31.37,32.0,30.33,31.0,28267855,0.0,1.0
UBER,2020-04-30 00:00:00+00:00,30.27,31.05,29.75,30.5,20052152,30.27,31.05,29.75,30.5,20052152,0.0,1.0
UBER,2020-05-01 00:00:00+00:00,28.39,29.72,28.325,29.13,19277221,28.39,29.72,28.325,29.13,19277221,0.0,1.0
UBER,2020-05-04 00:00:00+00:00,27.42,28.07,26.58,27.56,23392179,27.42,28.07,26.58,27.56,23392179,0.0,1.0
UBER,2020-05-05 00:00:00+00:00,28.07,28.9088,27.44,28.25,30709331,28.07,28.9088,27.44,28.25,30709331,0.0,1.0
UBER,2020-05-06 00:00:00+00:00,27.82,28.06,26.81,27.5,30817967,27.82,28.06,26.81,27.5,30817967,0.0,1.0
UBER,2020-05-07 00:00:00+00:00,30.93,31.65,29.58,29.6,61373135,30.93,31.65,29.58,29.6,61373135,0.0,1.0
UBER,2020-05-08 00:00:00+00:00,32.79,33.3,31.64,32.59,69503890,32.79,33.3,31.64,32.59,69503890,0.0,1.0
UBER,2020-05-11 00:00:00+00:00,31.64,32.385,31.41,31.98,26397689,31.64,32.385,31.41,31.98,26397689,0.0,1.0
UBER,2020-05-12 00:00:00+00:00,32.4,34.45,30.41,31.42,89478295,32.4,34.45,30.41,31.42,89478295,0.0,1.0
UBER,2020-05-13 00:00:00+00:00,33.02,33.06,30.83,32.3,47238772,33.02,33.06,30.83,32.3,47238772,0.0,1.0
UBER,2020-05-14 00:00:00+00:00,32.79,33.0399,31.24,32.54,32893997,32.79,33.0399,31.24,32.54,32893997,0.0,1.0
UBER,2020-05-15 00:00:00+00:00,32.47,32.89,31.59,32.26,25940271,32.47,32.89,31.59,32.26,25940271,0.0,1.0
UBER,2020-05-18 00:00:00+00:00,33.62,36.0,32.99,33.7,47534517,33.62,36.0,32.99,33.7,47534517,0.0,1.0
UBER,2020-05-19 00:00:00+00:00,33.4,34.0,32.86,33.68,20207419,33.4,34.0,32.86,33.68,20207419,0.0,1.0
UBER,2020-05-20 00:00:00+00:00,34.48,34.77,33.82,34.12,21367162,34.48,34.77,33.82,34.12,21367162,0.0,1.0
UBER,2020-05-21 00:00:00+00:00,34.26,35.01,33.47,34.45,24061237,34.26,35.01,33.47,34.45,24061237,0.0,1.0
UBER,2020-05-22 00:00:00+00:00,34.83,34.93,33.57,34.15,18649925,34.83,34.93,33.57,34.15,18649925,0.0,1.0
UBER,2020-05-26 00:00:00+00:00,34.56,36.0,34.5,35.97,23470336,34.56,36.0,34.5,35.97,23470336,0.0,1.0
UBER,2020-05-27 00:00:00+00:00,34.88,35.0,33.1,34.42,27498754,34.88,35.0,33.1,34.42,27498754,0.0,1.0
UBER,2020-05-28 00:00:00+00:00,34.15,35.1,33.82,34.9,21951794,34.15,35.1,33.82,34.9,21951794,0.0,1.0
UBER,2020-05-29 00:00:00+00:00,36.32,36.45,34.0,34.18,72392655,36.32,36.45,34.0,34.18,72392655,0.0,1.0
UBER,2020-06-01 00:00:00+00:00,35.82,36.39,35.16,35.64,21864639,35.82,36.39,35.16,35.64,21864639,0.0,1.0
UBER,2020-06-02 00:00:00+00:00,35.81,36.42,35.26,36.16,19298977,35.81,36.42,35.26,36.16,19298977,0.0,1.0
UBER,2020-06-03 00:00:00+00:00,36.75,37.3678,36.14,36.2,23036246,36.75,37.3678,36.14,36.2,23036246,0.0,1.0
UBER,2020-06-04 00:00:00+00:00,36.43,37.3,36.28,36.42,17414762,36.43,37.3,36.28,36.42,17414762,0.0,1.0
UBER,2020-06-05 00:00:00+00:00,37.21,38.7825,36.92,37.53,30381586,37.21,38.7825,36.92,37.53,30381586,0.0,1.0
UBER,2020-06-08 00:00:00+00:00,37.08,37.9,36.09,37.87,30084684,37.08,37.9,36.09,37.87,30084684,0.0,1.0
UBER,2020-06-09 00:00:00+00:00,36.59,37.33,36.25,36.7,15102018,36.59,37.33,36.25,36.7,15102018,0.0,1.0
UBER,2020-06-10 00:00:00+00:00,34.83,36.8,34.265,36.69,43386033,34.83,36.8,34.265,36.69,43386033,0.0,1.0
UBER,2020-06-11 00:00:00+00:00,31.1,33.245,30.8904,32.63,45247910,31.1,33.245,30.8904,32.63,45247910,0.0,1.0
UBER,2020-06-12 00:00:00+00:00,32.24,32.74,31.04,32.73,27674516,32.24,32.74,31.04,32.73,27674516,0.0,1.0
UBER,2020-06-15 00:00:00+00:00,32.67,32.68,31.0201,31.16,21272930,32.67,32.68,31.0201,31.16,21272930,0.0,1.0
UBER,2020-06-16 00:00:00+00:00,33.49,34.17,32.43,34.0,21348885,33.49,34.17,32.43,34.0,21348885,0.0,1.0
UBER,2020-06-17 00:00:00+00:00,33.29,33.595,33.011,33.5,14818896,33.29,33.595,33.011,33.5,14818896,0.0,1.0
UBER,2020-06-18 00:00:00+00:00,33.4,33.44,32.8,33.0,15482728,33.4,33.44,32.8,33.0,15482728,0.0,1.0
UBER,2020-06-19 00:00:00+00:00,32.3,34.02,32.27,33.98,29403288,32.3,34.02,32.27,33.98,29403288,0.0,1.0
UBER,2020-06-22 00:00:00+00:00,32.68,32.85,31.43,32.43,17773684,32.68,32.85,31.43,32.43,17773684,0.0,1.0
UBER,2020-06-23 00:00:00+00:00,33.05,33.21,32.5901,32.88,13607285,33.05,33.21,32.5901,32.88,13607285,0.0,1.0
UBER,2020-06-24 00:00:00+00:00,30.46,32.93,30.455,32.75,29435112,30.46,32.93,30.455,32.75,29435112,0.0,1.0
UBER,2020-06-25 00:00:00+00:00,30.58,30.855,29.56,30.0,19126012,30.58,30.855,29.56,30.0,19126012,0.0,1.0
UBER,2020-06-26 00:00:00+00:00,29.61,30.44,29.2099,30.44,46468389,29.61,30.44,29.2099,30.44,46468389,0.0,1.0
UBER,2020-06-29 00:00:00+00:00,29.63,29.75,28.39,29.51,20777200,29.63,29.75,28.39,29.51,20777200,0.0,1.0
UBER,2020-06-30 00:00:00+00:00,31.08,31.25,30.13,30.83,21274600,31.08,31.25,30.13,30.83,21274600,0.0,1.0
UBER,2020-07-01 00:00:00+00:00,30.43,31.26,30.16,30.96,13604900,30.43,31.265,30.162,30.96,13604900,0.0,1.0
UBER,2020-07-02 00:00:00+00:00,30.68,31.57,30.51,31.02,14968300,30.68,31.57,30.51,31.02,14968300,0.0,1.0
UBER,2020-07-06 00:00:00+00:00,32.52,33.2,31.76,33.1,42347400,32.52,33.2,31.76,33.1,42347400,0.0,1.0
UBER,2020-07-07 00:00:00+00:00,32.82,33.56,32.39,32.46,34835100,32.82,33.56,32.39,32.46,34835100,0.0,1.0
UBER,2020-07-08 00:00:00+00:00,33.93,33.97,32.68,33.21,24582700,33.93,33.97,32.68,33.21,24582700,0.0,1.0
UBER,2020-07-09 00:00:00+00:00,33.15,34.46,32.26,34.24,25051600,33.15,34.46,32.26,34.24,25051600,0.0,1.0
UBER,2020-07-10 00:00:00+00:00,33.14,33.55,32.65,33.14,13623700,33.14,33.55,32.65,33.14,13623700,0.0,1.0
UBER,2020-07-13 00:00:00+00:00,31.72,33.6,31.66,33.21,19582000,31.72,33.6,31.66,33.21,19582000,0.0,1.0
UBER,2020-07-14 00:00:00+00:00,30.93,31.38,30.48,31.35,21714900,30.93,31.38,30.48,31.35,21714900,0.0,1.0
UBER,2020-07-15 00:00:00+00:00,32.81,32.97,31.68,32.1,20971000,32.81,32.97,31.68,32.1,20971000,0.0,1.0
UBER,2020-07-16 00:00:00+00:00,32.35,32.59,31.55,32.05,11086300,32.35,32.59,31.55,32.05,11086300,0.0,1.0
UBER,2020-07-17 00:00:00+00:00,32.55,32.82,31.85,32.58,13658700,32.55,32.816,31.85,32.58,13658700,0.0,1.0
UBER,2020-07-20 00:00:00+00:00,33.66,33.925,32.35,32.48,16189121,33.66,33.925,32.35,32.48,16189121,0.0,1.0
UBER,2020-07-21 00:00:00+00:00,32.55,34.23,32.53,34.16,16892248,32.55,34.23,32.53,34.16,16892248,0.0,1.0
UBER,2020-07-22 00:00:00+00:00,32.66,32.88,32.33,32.44,12128382,32.66,32.88,32.33,32.44,12128382,0.0,1.0
UBER,2020-07-23 00:00:00+00:00,32.17,33.02,31.983,32.33,12749770,32.17,33.02,31.983,32.33,12749770,0.0,1.0
UBER,2020-07-24 00:00:00+00:00,31.18,31.8,30.47,31.74,16896059,31.18,31.8,30.47,31.74,16896059,0.0,1.0
UBER,2020-07-27 00:00:00+00:00,30.99,31.6,30.75,31.21,10182302,30.99,31.6,30.75,31.21,10182302,0.0,1.0
UBER,2020-07-28 00:00:00+00:00,30.81,31.24,30.35,30.79,12977145,30.81,31.24,30.35,30.79,12977145,0.0,1.0
UBER,2020-07-29 00:00:00+00:00,31.02,31.26,30.77,30.92,8215892,31.02,31.26,30.77,30.92,8215892,0.0,1.0
UBER,2020-07-30 00:00:00+00:00,30.24,30.68,29.97,30.65,13062912,30.24,30.68,29.97,30.65,13062912,0.0,1.0
UBER,2020-07-31 00:00:00+00:00,30.26,30.42,29.785,30.4,16360999,30.26,30.42,29.785,30.4,16360999,0.0,1.0
UBER,2020-08-03 00:00:00+00:00,31.19,31.295,30.06,30.24,17084299,31.19,31.295,30.06,30.24,17084299,0.0,1.0
UBER,2020-08-04 00:00:00+00:00,32.68,32.845,31.17,31.17,21958142,32.68,32.845,31.17,31.17,21958142,0.0,1.0
UBER,2020-08-05 00:00:00+00:00,33.2,33.32,32.5,33.1,17279011,33.2,33.32,32.5,33.1,17279011,0.0,1.0
UBER,2020-08-06 00:00:00+00:00,34.71,34.795,33.21,33.27,38601493,34.71,34.795,33.21,33.27,38601493,0.0,1.0
UBER,2020-08-07 00:00:00+00:00,32.9,33.7,32.45,33.09,39071193,32.9,33.7,32.45,33.09,39071193,0.0,1.0
UBER,2020-08-10 00:00:00+00:00,32.27,33.18,31.51,33.04,21347585,32.27,33.18,31.51,33.04,21347585,0.0,1.0
UBER,2020-08-11 00:00:00+00:00,31.21,32.21,30.65,31.66,31569923,31.21,32.21,30.65,31.66,31569923,0.0,1.0
UBER,2020-08-12 00:00:00+00:00,30.84,32.22,30.69,31.46,23415151,30.84,32.22,30.69,31.46,23415151,0.0,1.0
UBER,2020-08-13 00:00:00+00:00,30.46,31.33,30.32,30.52,21976775,30.46,31.33,30.32,30.52,21976775,0.0,1.0
UBER,2020-08-14 00:00:00+00:00,29.99,30.49,29.815,30.4,17631632,29.99,30.49,29.815,30.4,17631632,0.0,1.0
UBER,2020-08-17 00:00:00+00:00,29.48,30.12,29.14,30.05,18433160,29.48,30.12,29.14,30.05,18433160,0.0,1.0
UBER,2020-08-18 00:00:00+00:00,30.08,30.46,29.41,29.5,29398212,30.08,30.46,29.41,29.5,29398212,0.0,1.0
UBER,2020-08-19 00:00:00+00:00,29.42,30.349,29.39,30.15,14050333,29.42,30.349,29.39,30.15,14050333,0.0,1.0
UBER,2020-08-20 00:00:00+00:00,31.41,31.7,28.48,29.13,56663347,31.41,31.7,28.48,29.13,56663347,0.0,1.0
UBER,2020-08-21 00:00:00+00:00,30.83,31.82,30.7144,31.39,20216997,30.83,31.82,30.7144,31.39,20216997,0.0,1.0
UBER,2020-08-24 00:00:00+00:00,31.04,31.3,30.37,30.97,17406239,31.04,31.3,30.37,30.97,17406239,0.0,1.0
UBER,2020-08-25 00:00:00+00:00,31.19,31.19,30.6,31.04,10056762,31.19,31.19,30.6,31.04,10056762,0.0,1.0
UBER,2020-08-26 00:00:00+00:00,32.3,32.71,30.95,31.01,20599776,32.3,32.71,30.95,31.01,20599776,0.0,1.0
UBER,2020-08-27 00:00:00+00:00,32.8,33.07,32.27,32.4,21306491,32.8,33.07,32.27,32.4,21306491,0.0,1.0
UBER,2020-08-28 00:00:00+00:00,33.8,33.94,32.82,33.0,17833021,33.8,33.94,32.82,33.0,17833021,0.0,1.0
UBER,2020-08-31 00:00:00+00:00,33.63,33.92,33.1401,33.62,14980621,33.63,33.92,33.1401,33.62,14980621,0.0,1.0
UBER,2020-09-01 00:00:00+00:00,34.3,34.51,33.145,33.45,16026170,34.3,34.51,33.145,33.45,16026170,0.0,1.0
UBER,2020-09-02 00:00:00+00:00,34.37,34.505,33.29,34.21,16552685,34.37,34.505,33.29,34.21,16552685,0.0,1.0
UBER,2020-09-03 00:00:00+00:00,33.41,34.74,32.95,34.08,17288823,33.41,34.74,32.95,34.08,17288823,0.0,1.0
UBER,2020-09-04 00:00:00+00:00,33.24,33.65,31.55,33.33,17480617,33.24,33.65,31.55,33.33,17480617,0.0,1.0
UBER,2020-09-08 00:00:00+00:00,34.32,35.1,32.16,32.36,33683493,34.32,35.1,32.16,32.36,33683493,0.0,1.0
UBER,2020-09-09 00:00:00+00:00,35.01,35.5,34.11,34.11,22803536,35.01,35.5,34.11,34.11,22803536,0.0,1.0
UBER,2020-09-10 00:00:00+00:00,35.98,36.78,35.19,35.2,35468315,35.98,36.78,35.19,35.2,35468315,0.0,1.0
UBER,2020-09-11 00:00:00+00:00,36.98,37.145,36.254,36.3,27130921,36.98,37.145,36.254,36.3,27130921,0.0,1.0
UBER,2020-09-14 00:00:00+00:00,37.95,38.0,37.08,37.1,28016041,37.95,38.0,37.08,37.1,28016041,0.0,1.0
UBER,2020-09-15 00:00:00+00:00,37.47,38.48,37.27,37.95,23532584,37.47,38.48,37.27,37.95,23532584,0.0,1.0
UBER,2020-09-16 00:00:00+00:00,37.66,38.52,37.39,37.39,21786591,37.66,38.52,37.39,37.39,21786591,0.0,1.0
UBER,2020-09-17 00:00:00+00:00,37.06,37.445,36.14,36.68,23534828,37.06,37.445,36.14,36.68,23534828,0.0,1.0
UBER,2020-09-18 00:00:00+00:00,37.12,37.565,36.39,37.15,68428610,37.12,37.565,36.39,37.15,68428610,0.0,1.0
UBER,2020-09-21 00:00:00+00:00,36.49,36.58,35.12,35.86,19100814,36.49,36.58,35.12,35.86,19100814,0.0,1.0
UBER,2020-09-22 00:00:00+00:00,34.4,36.55,34.1,36.53,28242763,34.4,36.55,34.1,36.53,28242763,0.0,1.0
UBER,2020-09-23 00:00:00+00:00,33.55,34.805,33.4,34.45,15796892,33.55,34.805,33.4,34.45,15796892,0.0,1.0
UBER,2020-09-24 00:00:00+00:00,33.35,34.0,32.89,33.66,16404055,33.35,34.0,32.89,33.66,16404055,0.0,1.0
UBER,2020-09-25 00:00:00+00:00,34.46,34.5,33.2,33.2,10736298,34.46,34.5,33.2,33.2,10736298,0.0,1.0
UBER,2020-09-28 00:00:00+00:00,35.56,36.625,35.26,35.8,22878432,35.56,36.625,35.26,35.8,22878432,0.0,1.0
UBER,2020-09-29 00:00:00+00:00,35.43,35.65,34.595,35.56,16503443,35.43,35.65,34.595,35.56,16503443,0.0,1.0
UBER,2020-09-30 00:00:00+00:00,36.48,36.5,35.28,35.28,21386305,36.48,36.5,35.28,35.28,21386305,0.0,1.0
UBER,2020-10-01 00:00:00+00:00,37.14,37.8282,36.58,36.86,19187502,37.14,37.8282,36.58,36.86,19187502,0.0,1.0
UBER,2020-10-02 00:00:00+00:00,37.72,37.99,35.94,36.0,20123445,37.72,37.99,35.94,36.0,20123445,0.0,1.0
UBER,2020-10-05 00:00:00+00:00,37.14,38.0,36.88,37.7,13093069,37.14,38.0,36.88,37.7,13093069,0.0,1.0
UBER,2020-10-06 00:00:00+00:00,36.26,37.37,36.04,37.17,13074679,36.26,37.37,36.04,37.17,13074679,0.0,1.0
UBER,2020-10-07 00:00:00+00:00,36.78,37.11,36.365,36.59,13782136,36.78,37.11,36.365,36.59,13782136,0.0,1.0
UBER,2020-10-08 00:00:00+00:00,37.34,37.83,36.96,37.0,12212370,37.34,37.83,36.96,37.0,12212370,0.0,1.0
UBER,2020-10-09 00:00:00+00:00,37.27,38.35,37.19,37.91,13172028,37.27,38.35,37.19,37.91,13172028,0.0,1.0
UBER,2020-10-12 00:00:00+00:00,36.26,37.56,36.175,37.56,16569415,36.26,37.56,36.175,37.56,16569415,0.0,1.0
UBER,2020-10-13 00:00:00+00:00,35.56,36.23,35.02,36.22,15463089,35.56,36.23,35.02,36.22,15463089,0.0,1.0
UBER,2020-10-14 00:00:00+00:00,35.11,36.09,35.075,35.69,15402925,35.11,36.09,35.075,35.69,15402925,0.0,1.0
UBER,2020-10-15 00:00:00+00:00,34.26,34.81,34.02,34.68,15449850,34.26,34.81,34.02,34.68,15449850,0.0,1.0
UBER,2020-10-16 00:00:00+00:00,33.72,34.8,33.61,34.78,14904333,33.72,34.8,33.61,34.78,14904333,0.0,1.0
UBER,2020-10-19 00:00:00+00:00,34.22,34.59,34.0,34.16,19278584,34.22,34.59,34.0,34.16,19278584,0.0,1.0
UBER,2020-10-20 00:00:00+00:00,36.31,36.76,34.53,34.53,29820702,36.31,36.76,34.53,34.53,29820702,0.0,1.0
UBER,2020-10-21 00:00:00+00:00,35.2,36.25,34.8751,36.25,19058727,35.2,36.25,34.8751,36.25,19058727,0.0,1.0
UBER,2020-10-22 00:00:00+00:00,36.7,36.89,34.9146,35.42,14243611,36.7,36.89,34.9146,35.42,14243611,0.0,1.0
UBER,2020-10-23 00:00:00+00:00,36.75,36.99,35.9238,36.5,15960599,36.75,36.99,35.9238,36.5,15960599,0.0,1.0
UBER,2020-10-26 00:00:00+00:00,35.49,36.74,35.12,36.5,12511721,35.49,36.74,35.12,36.5,12511721,0.0,1.0
UBER,2020-10-27 00:00:00+00:00,34.16,35.7,34.02,35.51,13692117,34.16,35.7,34.02,35.51,13692117,0.0,1.0
UBER,2020-10-28 00:00:00+00:00,33.65,33.66,32.9,33.62,15787858,33.65,33.66,32.9,33.62,15787858,0.0,1.0
UBER,2020-10-29 00:00:00+00:00,34.06,34.935,33.33,33.71,13735346,34.06,34.935,33.33,33.71,13735346,0.0,1.0
UBER,2020-10-30 00:00:00+00:00,33.41,34.3903,33.155,33.91,13508512,33.41,34.3903,33.155,33.91,13508512,0.0,1.0
UBER,2020-11-02 00:00:00+00:00,34.81,35.05,34.06,34.15,18350453,34.81,35.05,34.06,34.15,18350453,0.0,1.0
UBER,2020-11-03 00:00:00+00:00,35.77,36.15,35.15,35.27,16208783,35.77,36.15,35.15,35.27,16208783,0.0,1.0
UBER,2020-11-04 00:00:00+00:00,40.99,42.15,39.0,40.66,101818168,40.99,42.15,39.0,40.66,101818168,0.0,1.0
UBER,2020-11-05 00:00:00+00:00,41.96,42.05,40.01,40.33,34177623,41.96,42.05,40.01,40.33,34177623,0.0,1.0
UBER,2020-11-06 00:00:00+00:00,44.87,45.38,41.62,42.09,57670672,44.87,45.38,41.62,42.09,57670672,0.0,1.0
UBER,2020-11-09 00:00:00+00:00,48.18,49.62,47.3,48.01,61632340,48.18,49.62,47.3,48.01,61632340,0.0,1.0
UBER,2020-11-10 00:00:00+00:00,47.0,49.36,46.045,46.74,33079784,47.0,49.36,46.045,46.74,33079784,0.0,1.0
UBER,2020-11-11 00:00:00+00:00,46.23,47.52,45.91,46.72,19213685,46.23,47.52,45.91,46.72,19213685,0.0,1.0
UBER,2020-11-12 00:00:00+00:00,46.4,47.47,45.05,45.39,16255467,46.4,47.47,45.05,45.39,16255467,0.0,1.0
UBER,2020-11-13 00:00:00+00:00,47.61,47.79,45.93,47.11,15569906,47.61,47.79,45.93,47.11,15569906,0.0,1.0
UBER,2020-11-16 00:00:00+00:00,49.21,50.09,48.48,48.74,29301713,49.21,50.09,48.48,48.74,29301713,0.0,1.0
UBER,2020-11-17 00:00:00+00:00,48.89,49.62,48.5,48.72,16638334,48.89,49.62,48.5,48.72,16638334,0.0,1.0
UBER,2020-11-18 00:00:00+00:00,49.11,49.95,48.33,48.77,17783508,49.11,49.95,48.33,48.77,17783508,0.0,1.0
UBER,2020-11-19 00:00:00+00:00,49.26,49.91,48.65,49.1,13480257,49.26,49.91,48.65,49.1,13480257,0.0,1.0
UBER,2020-11-20 00:00:00+00:00,48.43,50.75,48.27,49.98,17330366,48.43,50.75,48.27,49.98,17330366,0.0,1.0
UBER,2020-11-23 00:00:00+00:00,50.04,50.88,48.51,48.66,17147060,50.04,50.88,48.51,48.66,17147060,0.0,1.0
